ID caso;Actividad;Ejecutor;Inicio;Fin;tipoDefecto;tipoTelefono;numeroReparaciones;defectoArreglado
644;Registrar;Sistema;14-01-2011 4:21;14-01-2011 4:21;;;;
644;Analizar defecto;Tester3;14-01-2011 4:21;14-01-2011 4:26;1;T1;;
644;Informar a cliente;Sistema;14-01-2011 4:48;14-01-2011 4:48;;;;
644;Reparacion (simple);ReparadorS2;14-01-2011 4:54;14-01-2011 4:54;;;;
644;Probar reparacion;Tester2;14-01-2011 4:54;14-01-2011 5:04;;;1;TRUE
644;Archivar reparacion;Sistema;14-01-2011 5:09;14-01-2011 5:09;;;1;TRUE
645;Registrar;Sistema;15-01-2011 15:39;15-01-2011 15:39;;;;
645;Analizar defecto;Tester2;15-01-2011 15:39;15-01-2011 15:48;6;T3;;
645;Reparacion (simple);ReparadorS2;15-01-2011 16:13;15-01-2011 16:24;;;;
645;Informar a cliente;Sistema;15-01-2011 16:28;15-01-2011 16:28;;;;
645;Probar reparacion;Tester5;15-01-2011 16:33;15-01-2011 16:33;;;1;TRUE
645;Archivar reparacion;Sistema;15-01-2011 16:42;15-01-2011 16:42;;;1;TRUE
646;Registrar;Sistema;14-01-2011 12:53;14-01-2011 12:53;;;;
646;Analizar defecto;Tester3;14-01-2011 12:53;14-01-2011 13:03;8;T2;;
646;Informar a cliente;Sistema;14-01-2011 13:41;14-01-2011 13:41;;;;
646;Reparacion (compleja);ReparadorC3;14-01-2011 14:00;14-01-2011 14:00;;;;
646;Probar reparacion;Tester2;14-01-2011 14:00;14-01-2011 14:10;;;0;TRUE
646;Archivar reparacion;Sistema;14-01-2011 14:15;14-01-2011 14:15;;;0;TRUE
647;Registrar;Sistema;15-01-2011 9:36;15-01-2011 9:36;;;;
647;Analizar defecto;Tester3;15-01-2011 9:36;15-01-2011 9:44;10;T2;;
647;Reparacion (compleja);ReparadorC1;15-01-2011 9:50;15-01-2011 10:05;;;;
647;Probar reparacion;Tester5;15-01-2011 10:05;15-01-2011 10:13;;;0;FALSE
647;Volver a reparar;Sistema;15-01-2011 10:18;15-01-2011 10:18;;;;
647;Informar a cliente;Sistema;15-01-2011 10:24;15-01-2011 10:24;;;;
647;Reparacion (compleja);ReparadorC1;15-01-2011 10:37;15-01-2011 10:37;;;;
647;Probar reparacion;Tester2;15-01-2011 10:37;15-01-2011 10:45;;;0;TRUE
647;Archivar reparacion;Sistema;15-01-2011 10:51;15-01-2011 10:51;;;0;TRUE
648;Registrar;Sistema;15-01-2011 18:13;15-01-2011 18:13;;;;
648;Analizar defecto;Tester1;15-01-2011 18:13;15-01-2011 18:22;6;T3;;
648;Reparacion (compleja);ReparadorC1;15-01-2011 18:40;15-01-2011 18:53;;;;
648;Probar reparacion;Tester2;15-01-2011 18:53;15-01-2011 19:03;;;0;TRUE
648;Informar a cliente;Sistema;15-01-2011 19:08;15-01-2011 19:08;;;;
648;Archivar reparacion;Sistema;15-01-2011 19:10;15-01-2011 19:10;;;0;TRUE
649;Registrar;Sistema;14-01-2011 23:38;14-01-2011 23:38;;;;
649;Analizar defecto;Tester5;14-01-2011 23:38;14-01-2011 23:48;6;T3;;
649;Informar a cliente;Sistema;15-01-2011 0:14;15-01-2011 0:14;;;;
649;Reparacion (simple);ReparadorS3;15-01-2011 0:20;15-01-2011 0:20;;;;
649;Probar reparacion;Tester2;15-01-2011 0:20;15-01-2011 0:25;;;1;TRUE
649;Archivar reparacion;Sistema;15-01-2011 0:32;15-01-2011 0:32;;;1;TRUE
65;Registrar;Sistema;03-01-2011 12:50;03-01-2011 12:50;;;;
65;Analizar defecto;Tester1;03-01-2011 12:50;03-01-2011 12:55;5;T3;;
65;Informar a cliente;Sistema;03-01-2011 13:16;03-01-2011 13:16;;;;
65;Reparacion (compleja);ReparadorC1;03-01-2011 13:33;03-01-2011 13:33;;;;
65;Probar reparacion;Tester4;03-01-2011 13:33;03-01-2011 13:38;;;0;TRUE
65;Archivar reparacion;Sistema;03-01-2011 13:47;03-01-2011 13:47;;;0;TRUE
650;Registrar;Sistema;15-01-2011 11:26;15-01-2011 11:26;;;;
650;Analizar defecto;Tester5;15-01-2011 11:26;15-01-2011 11:34;7;T3;;
650;Reparacion (compleja);ReparadorC2;15-01-2011 11:35;15-01-2011 11:52;;;;
650;Probar reparacion;Tester3;15-01-2011 11:52;15-01-2011 12:00;;;0;TRUE
650;Informar a cliente;Sistema;15-01-2011 12:23;15-01-2011 12:23;;;;
650;Archivar reparacion;Sistema;15-01-2011 12:23;15-01-2011 12:23;;;0;TRUE
651;Registrar;Sistema;14-01-2011 22:21;14-01-2011 22:21;;;;
651;Analizar defecto;Tester4;14-01-2011 22:21;14-01-2011 22:31;10;T2;;
651;Informar a cliente;Sistema;14-01-2011 22:55;14-01-2011 22:55;;;;
651;Reparacion (compleja);ReparadorC3;14-01-2011 23:27;14-01-2011 23:27;;;;
651;Probar reparacion;Tester4;14-01-2011 23:27;14-01-2011 23:35;;;0;TRUE
651;Archivar reparacion;Sistema;14-01-2011 23:43;14-01-2011 23:43;;;0;TRUE
652;Registrar;Sistema;15-01-2011 6:41;15-01-2011 6:41;;;;
652;Analizar defecto;Tester6;15-01-2011 6:41;15-01-2011 6:46;9;T1;;
652;Reparacion (compleja);ReparadorC2;15-01-2011 7:10;15-01-2011 7:26;;;;
652;Informar a cliente;Sistema;15-01-2011 7:35;15-01-2011 7:35;;;;
652;Probar reparacion;Tester6;15-01-2011 7:36;15-01-2011 7:36;;;0;TRUE
652;Archivar reparacion;Sistema;15-01-2011 7:43;15-01-2011 7:43;;;0;TRUE
653;Registrar;Sistema;14-01-2011 9:00;14-01-2011 9:00;;;;
653;Analizar defecto;Tester1;14-01-2011 9:00;14-01-2011 9:05;2;T3;;
653;Reparacion (simple);ReparadorS3;14-01-2011 9:06;14-01-2011 9:23;;;;
653;Probar reparacion;Tester3;14-01-2011 9:23;14-01-2011 9:33;;;1;TRUE
653;Informar a cliente;Sistema;14-01-2011 9:53;14-01-2011 9:53;;;;
653;Archivar reparacion;Sistema;14-01-2011 9:53;14-01-2011 9:53;;;1;TRUE
654;Registrar;Sistema;15-01-2011 4:58;15-01-2011 4:58;;;;
654;Analizar defecto;Tester5;15-01-2011 4:58;15-01-2011 5:08;9;T1;;
654;Informar a cliente;Sistema;15-01-2011 5:31;15-01-2011 5:31;;;;
654;Reparacion (compleja);ReparadorC3;15-01-2011 6:03;15-01-2011 6:03;;;;
654;Probar reparacion;Tester4;15-01-2011 6:03;15-01-2011 6:09;;;0;TRUE
654;Archivar reparacion;Sistema;15-01-2011 6:17;15-01-2011 6:17;;;0;TRUE
655;Registrar;Sistema;15-01-2011 8:07;15-01-2011 8:07;;;;
655;Analizar defecto;Tester5;15-01-2011 8:07;15-01-2011 8:17;10;T1;;
655;Informar a cliente;Sistema;15-01-2011 8:46;15-01-2011 8:46;;;;
655;Reparacion (compleja);ReparadorC3;15-01-2011 9:11;15-01-2011 9:11;;;;
655;Probar reparacion;Tester3;15-01-2011 9:11;15-01-2011 9:17;;;0;TRUE
655;Archivar reparacion;Sistema;15-01-2011 9:23;15-01-2011 9:23;;;0;TRUE
656;Registrar;Sistema;15-01-2011 14:13;15-01-2011 14:13;;;;
656;Analizar defecto;Tester6;15-01-2011 14:13;15-01-2011 14:18;10;T1;;
656;Informar a cliente;Sistema;15-01-2011 14:53;15-01-2011 14:53;;;;
656;Reparacion (compleja);ReparadorC3;15-01-2011 15:09;15-01-2011 15:09;;;;
656;Probar reparacion;Tester6;15-01-2011 15:09;15-01-2011 15:14;;;0;TRUE
656;Archivar reparacion;Sistema;15-01-2011 15:24;15-01-2011 15:24;;;0;TRUE
657;Registrar;Sistema;14-01-2011 15:57;14-01-2011 15:57;;;;
657;Analizar defecto;Tester2;14-01-2011 15:57;14-01-2011 16:04;7;T3;;
657;Informar a cliente;Sistema;14-01-2011 16:46;14-01-2011 16:46;;;;
657;Reparacion (compleja);ReparadorC3;14-01-2011 17:11;14-01-2011 17:11;;;;
657;Probar reparacion;Tester5;14-01-2011 17:11;14-01-2011 17:20;;;0;TRUE
657;Archivar reparacion;Sistema;14-01-2011 17:25;14-01-2011 17:25;;;0;TRUE
658;Registrar;Sistema;14-01-2011 17:11;14-01-2011 17:11;;;;
658;Analizar defecto;Tester2;14-01-2011 17:11;14-01-2011 17:20;2;T3;;
658;Reparacion (simple);ReparadorS1;14-01-2011 17:26;14-01-2011 17:31;;;;
658;Probar reparacion;Tester5;14-01-2011 17:31;14-01-2011 17:38;;;1;FALSE
658;Volver a reparar;Sistema;14-01-2011 17:44;14-01-2011 17:44;;;;
658;Reparacion (simple);ReparadorS2;14-01-2011 17:44;14-01-2011 17:58;;;;
658;Probar reparacion;Tester2;14-01-2011 17:58;14-01-2011 18:05;;;2;TRUE
658;Informar a cliente;Sistema;14-01-2011 18:09;14-01-2011 18:09;;;;
658;Archivar reparacion;Sistema;14-01-2011 18:10;14-01-2011 18:10;;;2;TRUE
659;Registrar;Sistema;15-01-2011 9:48;15-01-2011 9:48;;;;
659;Analizar defecto;Tester3;15-01-2011 9:48;15-01-2011 9:57;10;T2;;
659;Reparacion (compleja);ReparadorC2;15-01-2011 10:07;15-01-2011 10:25;;;;
659;Informar a cliente;Sistema;15-01-2011 10:32;15-01-2011 10:32;;;;
659;Probar reparacion;Tester1;15-01-2011 10:32;15-01-2011 10:32;;;0;TRUE
659;Archivar reparacion;Sistema;15-01-2011 10:40;15-01-2011 10:40;;;0;TRUE
66;Registrar;Sistema;03-01-2011 19:45;03-01-2011 19:45;;;;
66;Analizar defecto;Tester5;03-01-2011 19:45;03-01-2011 19:53;5;T3;;
66;Reparacion (compleja);ReparadorC2;03-01-2011 19:55;03-01-2011 20:06;;;;
66;Informar a cliente;Sistema;03-01-2011 20:11;03-01-2011 20:11;;;;
66;Probar reparacion;Tester1;03-01-2011 20:11;03-01-2011 20:11;;;0;TRUE
66;Archivar reparacion;Sistema;03-01-2011 20:16;03-01-2011 20:16;;;0;TRUE
660;Registrar;Sistema;15-01-2011 1:48;15-01-2011 1:48;;;;
660;Analizar defecto;Tester3;15-01-2011 1:48;15-01-2011 1:54;4;T3;;
660;Informar a cliente;Sistema;15-01-2011 2:25;15-01-2011 2:25;;;;
660;Reparacion (simple);ReparadorS3;15-01-2011 2:29;15-01-2011 2:29;;;;
660;Probar reparacion;Tester1;15-01-2011 2:29;15-01-2011 2:38;;;1;TRUE
660;Archivar reparacion;Sistema;15-01-2011 2:46;15-01-2011 2:46;;;1;TRUE
661;Registrar;Sistema;15-01-2011 13:13;15-01-2011 13:13;;;;
661;Analizar defecto;Tester1;15-01-2011 13:13;15-01-2011 13:20;1;T3;;
661;Reparacion (simple);ReparadorS2;15-01-2011 13:46;15-01-2011 13:59;;;;
661;Informar a cliente;Sistema;15-01-2011 14:00;15-01-2011 14:00;;;;
661;Probar reparacion;Tester1;15-01-2011 14:08;15-01-2011 14:08;;;1;TRUE
661;Archivar reparacion;Sistema;15-01-2011 14:17;15-01-2011 14:17;;;1;TRUE
662;Registrar;Sistema;15-01-2011 12:23;15-01-2011 12:23;;;;
662;Analizar defecto;Tester6;15-01-2011 12:23;15-01-2011 12:28;7;T3;;
662;Informar a cliente;Sistema;15-01-2011 12:43;15-01-2011 12:43;;;;
662;Reparacion (compleja);ReparadorC2;15-01-2011 12:49;15-01-2011 12:49;;;;
662;Probar reparacion;Tester1;15-01-2011 12:49;15-01-2011 12:59;;;0;TRUE
662;Archivar reparacion;Sistema;15-01-2011 13:06;15-01-2011 13:06;;;0;TRUE
663;Registrar;Sistema;14-01-2011 19:39;14-01-2011 19:39;;;;
663;Analizar defecto;Tester1;14-01-2011 19:39;14-01-2011 19:45;9;T2;;
663;Informar a cliente;Sistema;14-01-2011 20:30;14-01-2011 20:30;;;;
663;Reparacion (compleja);ReparadorC3;14-01-2011 20:36;14-01-2011 20:36;;;;
663;Probar reparacion;Tester5;14-01-2011 20:36;14-01-2011 20:46;;;0;TRUE
663;Archivar reparacion;Sistema;14-01-2011 20:52;14-01-2011 20:52;;;0;TRUE
664;Registrar;Sistema;15-01-2011 22:05;15-01-2011 22:05;;;;
664;Analizar defecto;Tester6;15-01-2011 22:05;15-01-2011 22:13;8;T3;;
664;Informar a cliente;Sistema;15-01-2011 22:36;15-01-2011 22:36;;;;
664;Reparacion (compleja);ReparadorC2;15-01-2011 22:48;15-01-2011 22:48;;;;
664;Probar reparacion;Tester2;15-01-2011 22:48;15-01-2011 22:56;;;0;TRUE
664;Archivar reparacion;Sistema;15-01-2011 23:01;15-01-2011 23:01;;;0;TRUE
665;Registrar;Sistema;16-01-2011 1:39;16-01-2011 1:39;;;;
665;Analizar defecto;Tester3;16-01-2011 1:39;16-01-2011 1:46;8;T3;;
665;Informar a cliente;Sistema;16-01-2011 2:21;16-01-2011 2:21;;;;
665;Reparacion (compleja);ReparadorC3;16-01-2011 2:39;16-01-2011 2:39;;;;
665;Probar reparacion;Tester4;16-01-2011 2:39;16-01-2011 2:44;;;0;TRUE
665;Archivar reparacion;Sistema;16-01-2011 2:49;16-01-2011 2:49;;;0;TRUE
666;Registrar;Sistema;15-01-2011 11:02;15-01-2011 11:02;;;;
666;Analizar defecto;Tester3;15-01-2011 11:02;15-01-2011 11:11;7;T2;;
666;Informar a cliente;Sistema;15-01-2011 11:27;15-01-2011 11:27;;;;
666;Reparacion (compleja);ReparadorC1;15-01-2011 11:30;15-01-2011 11:49;;;;
666;Probar reparacion;Tester2;15-01-2011 11:49;15-01-2011 11:58;;;0;TRUE
666;Archivar reparacion;Sistema;15-01-2011 12:05;15-01-2011 12:05;;;0;TRUE
667;Registrar;Sistema;15-01-2011 5:38;15-01-2011 5:38;;;;
667;Analizar defecto;Tester3;15-01-2011 5:38;15-01-2011 5:46;3;T3;;
667;Reparacion (simple);ReparadorS2;15-01-2011 5:49;15-01-2011 6:02;;;;
667;Probar reparacion;Tester1;15-01-2011 6:02;15-01-2011 6:12;;;1;TRUE
667;Informar a cliente;Sistema;15-01-2011 6:27;15-01-2011 6:27;;;;
667;Archivar reparacion;Sistema;15-01-2011 6:27;15-01-2011 6:27;;;1;TRUE
668;Registrar;Sistema;15-01-2011 2:52;15-01-2011 2:52;;;;
668;Analizar defecto;Tester5;15-01-2011 2:52;15-01-2011 3:02;2;T3;;
668;Reparacion (simple);ReparadorS2;15-01-2011 3:29;15-01-2011 3:40;;;;
668;Probar reparacion;Tester5;15-01-2011 3:40;15-01-2011 3:47;;;1;TRUE
668;Informar a cliente;Sistema;15-01-2011 3:52;15-01-2011 3:52;;;;
668;Archivar reparacion;Sistema;15-01-2011 3:56;15-01-2011 3:56;;;1;TRUE
669;Registrar;Sistema;14-01-2011 21:43;14-01-2011 21:43;;;;
669;Analizar defecto;Tester1;14-01-2011 21:43;14-01-2011 21:51;4;T2;;
669;Reparacion (simple);ReparadorS1;14-01-2011 22:20;14-01-2011 22:25;;;;
669;Probar reparacion;Tester6;14-01-2011 22:25;14-01-2011 22:35;;;1;FALSE
669;Informar a cliente;Sistema;14-01-2011 22:39;14-01-2011 22:39;;;;
669;Volver a reparar;Sistema;14-01-2011 22:41;14-01-2011 22:41;;;;
669;Reparacion (simple);ReparadorS2;14-01-2011 22:41;14-01-2011 22:47;;;;
669;Probar reparacion;Tester2;14-01-2011 22:47;14-01-2011 22:56;;;2;FALSE
669;Volver a reparar;Sistema;14-01-2011 23:04;14-01-2011 23:04;;;;
669;Reparacion (simple);ReparadorS3;14-01-2011 23:04;14-01-2011 23:23;;;;
669;Probar reparacion;Tester5;14-01-2011 23:23;14-01-2011 23:28;;;3;TRUE
669;Archivar reparacion;Sistema;14-01-2011 23:33;14-01-2011 23:33;;;3;TRUE
67;Registrar;Sistema;02-01-2011 20:52;02-01-2011 20:52;;;;
67;Analizar defecto;Tester2;02-01-2011 20:52;02-01-2011 21:02;2;T2;;
67;Informar a cliente;Sistema;02-01-2011 21:27;02-01-2011 21:27;;;;
67;Reparacion (simple);ReparadorS2;02-01-2011 21:28;02-01-2011 21:28;;;;
67;Probar reparacion;Tester2;02-01-2011 21:28;02-01-2011 21:33;;;1;TRUE
67;Archivar reparacion;Sistema;02-01-2011 21:42;02-01-2011 21:42;;;1;TRUE
670;Registrar;Sistema;15-01-2011 16:34;15-01-2011 16:34;;;;
670;Analizar defecto;Tester5;15-01-2011 16:34;15-01-2011 16:43;10;T2;;
670;Informar a cliente;Sistema;15-01-2011 16:58;15-01-2011 16:58;;;;
670;Reparacion (compleja);ReparadorC2;15-01-2011 17:13;15-01-2011 17:13;;;;
670;Probar reparacion;Tester1;15-01-2011 17:13;15-01-2011 17:23;;;0;FALSE
670;Volver a reparar;Sistema;15-01-2011 17:28;15-01-2011 17:28;;;;
670;Reparacion (compleja);ReparadorC2;15-01-2011 17:28;15-01-2011 17:38;;;;
670;Probar reparacion;Tester1;15-01-2011 17:38;15-01-2011 17:43;;;0;FALSE
670;Volver a reparar;Sistema;15-01-2011 17:53;15-01-2011 17:53;;;;
670;Reparacion (compleja);ReparadorC3;15-01-2011 17:53;15-01-2011 18:36;;;;
670;Probar reparacion;Tester3;15-01-2011 18:36;15-01-2011 18:42;;;0;TRUE
670;Archivar reparacion;Sistema;15-01-2011 18:48;15-01-2011 18:48;;;0;TRUE
671;Registrar;Sistema;14-01-2011 16:59;14-01-2011 16:59;;;;
671;Analizar defecto;Tester4;14-01-2011 16:59;14-01-2011 17:08;2;T1;;
671;Reparacion (simple);ReparadorS3;14-01-2011 17:13;14-01-2011 17:28;;;;
671;Probar reparacion;Tester2;14-01-2011 17:28;14-01-2011 17:34;;;1;TRUE
671;Informar a cliente;Sistema;14-01-2011 17:35;14-01-2011 17:35;;;;
671;Archivar reparacion;Sistema;14-01-2011 17:42;14-01-2011 17:42;;;1;TRUE
672;Registrar;Sistema;14-01-2011 15:02;14-01-2011 15:02;;;;
672;Analizar defecto;Tester5;14-01-2011 15:02;14-01-2011 15:12;8;T3;;
672;Informar a cliente;Sistema;14-01-2011 15:52;14-01-2011 15:52;;;;
672;Reparacion (compleja);ReparadorC3;14-01-2011 16:15;14-01-2011 16:15;;;;
672;Probar reparacion;Tester2;14-01-2011 16:15;14-01-2011 16:23;;;0;TRUE
672;Archivar reparacion;Sistema;14-01-2011 16:32;14-01-2011 16:32;;;0;TRUE
673;Registrar;Sistema;14-01-2011 20:45;14-01-2011 20:45;;;;
673;Analizar defecto;Tester1;14-01-2011 20:45;14-01-2011 20:53;9;T2;;
673;Reparacion (compleja);ReparadorC1;14-01-2011 20:58;14-01-2011 21:14;;;;
673;Informar a cliente;Sistema;14-01-2011 21:18;14-01-2011 21:18;;;;
673;Probar reparacion;Tester2;14-01-2011 21:22;14-01-2011 21:22;;;0;TRUE
673;Archivar reparacion;Sistema;14-01-2011 21:28;14-01-2011 21:28;;;0;TRUE
674;Registrar;Sistema;15-01-2011 19:49;15-01-2011 19:49;;;;
674;Analizar defecto;Tester1;15-01-2011 19:49;15-01-2011 19:59;6;T2;;
674;Informar a cliente;Sistema;15-01-2011 20:16;15-01-2011 20:16;;;;
674;Reparacion (compleja);ReparadorC3;15-01-2011 20:48;15-01-2011 20:48;;;;
674;Probar reparacion;Tester6;15-01-2011 20:48;15-01-2011 20:57;;;0;TRUE
674;Archivar reparacion;Sistema;15-01-2011 21:07;15-01-2011 21:07;;;0;TRUE
675;Registrar;Sistema;16-01-2011 0:40;16-01-2011 0:40;;;;
675;Analizar defecto;Tester2;16-01-2011 0:40;16-01-2011 0:48;8;T3;;
675;Reparacion (compleja);ReparadorC2;16-01-2011 0:54;16-01-2011 1:08;;;;
675;Probar reparacion;Tester3;16-01-2011 1:08;16-01-2011 1:15;;;0;TRUE
675;Informar a cliente;Sistema;16-01-2011 1:29;16-01-2011 1:29;;;;
675;Archivar reparacion;Sistema;16-01-2011 1:29;16-01-2011 1:29;;;0;TRUE
676;Registrar;Sistema;15-01-2011 23:55;15-01-2011 23:55;;;;
676;Analizar defecto;Tester2;15-01-2011 23:55;16-01-2011 0:05;9;T1;;
676;Informar a cliente;Sistema;16-01-2011 0:22;16-01-2011 0:22;;;;
676;Reparacion (compleja);ReparadorC2;16-01-2011 0:39;16-01-2011 0:39;;;;
676;Probar reparacion;Tester4;16-01-2011 0:39;16-01-2011 0:44;;;0;FALSE
676;Volver a reparar;Sistema;16-01-2011 0:50;16-01-2011 0:50;;;;
676;Reparacion (compleja);ReparadorC1;16-01-2011 0:50;16-01-2011 1:03;;;;
676;Probar reparacion;Tester6;16-01-2011 1:03;16-01-2011 1:13;;;0;TRUE
676;Archivar reparacion;Sistema;16-01-2011 1:22;16-01-2011 1:22;;;0;TRUE
677;Registrar;Sistema;15-01-2011 9:23;15-01-2011 9:23;;;;
677;Analizar defecto;Tester5;15-01-2011 9:23;15-01-2011 9:30;10;T1;;
677;Informar a cliente;Sistema;15-01-2011 9:45;15-01-2011 9:45;;;;
677;Reparacion (compleja);ReparadorC3;15-01-2011 9:57;15-01-2011 10:40;;;;
677;Probar reparacion;Tester3;15-01-2011 10:40;15-01-2011 10:45;;;0;TRUE
677;Archivar reparacion;Sistema;15-01-2011 10:52;15-01-2011 10:52;;;0;TRUE
678;Registrar;Sistema;15-01-2011 23:26;15-01-2011 23:26;;;;
678;Analizar defecto;Tester6;15-01-2011 23:26;15-01-2011 23:32;1;T1;;
678;Reparacion (simple);ReparadorS1;15-01-2011 23:50;15-01-2011 23:56;;;;
678;Probar reparacion;Tester1;15-01-2011 23:56;16-01-2011 0:02;;;1;FALSE
678;Volver a reparar;Sistema;16-01-2011 0:11;16-01-2011 0:11;;;;
678;Reparacion (simple);ReparadorS1;16-01-2011 0:11;16-01-2011 0:18;;;;
678;Informar a cliente;Sistema;16-01-2011 0:18;16-01-2011 0:18;;;;
678;Probar reparacion;Tester3;16-01-2011 0:27;16-01-2011 0:27;;;2;FALSE
678;Volver a reparar;Sistema;16-01-2011 0:35;16-01-2011 0:35;;;;
678;Reparacion (simple);ReparadorS1;16-01-2011 0:35;16-01-2011 0:41;;;;
678;Probar reparacion;Tester1;16-01-2011 0:41;16-01-2011 0:47;;;3;FALSE
678;Archivar reparacion;Sistema;16-01-2011 0:55;16-01-2011 0:55;;;3;FALSE
679;Registrar;Sistema;15-01-2011 13:36;15-01-2011 13:36;;;;
679;Analizar defecto;Tester2;15-01-2011 13:36;15-01-2011 13:42;8;T3;;
679;Informar a cliente;Sistema;15-01-2011 14:10;15-01-2011 14:10;;;;
679;Reparacion (compleja);ReparadorC1;15-01-2011 14:11;15-01-2011 14:22;;;;
679;Probar reparacion;Tester2;15-01-2011 14:22;15-01-2011 14:30;;;0;TRUE
679;Archivar reparacion;Sistema;15-01-2011 14:36;15-01-2011 14:36;;;0;TRUE
68;Registrar;Sistema;03-01-2011 20:46;03-01-2011 20:46;;;;
68;Analizar defecto;Tester3;03-01-2011 20:46;03-01-2011 20:56;9;T2;;
68;Reparacion (compleja);ReparadorC1;03-01-2011 21:17;03-01-2011 21:31;;;;
68;Probar reparacion;Tester1;03-01-2011 21:31;03-01-2011 21:38;;;0;TRUE
68;Informar a cliente;Sistema;03-01-2011 21:42;03-01-2011 21:42;;;;
68;Archivar reparacion;Sistema;03-01-2011 21:47;03-01-2011 21:47;;;0;TRUE
680;Registrar;Sistema;16-01-2011 2:33;16-01-2011 2:33;;;;
680;Analizar defecto;Tester5;16-01-2011 2:33;16-01-2011 2:39;3;T2;;
680;Reparacion (simple);ReparadorS3;16-01-2011 2:45;16-01-2011 3:02;;;;
680;Probar reparacion;Tester2;16-01-2011 3:02;16-01-2011 3:08;;;1;TRUE
680;Informar a cliente;Sistema;16-01-2011 3:16;16-01-2011 3:16;;;;
680;Archivar reparacion;Sistema;16-01-2011 3:16;16-01-2011 3:16;;;1;TRUE
681;Registrar;Sistema;16-01-2011 4:01;16-01-2011 4:01;;;;
681;Analizar defecto;Tester2;16-01-2011 4:01;16-01-2011 4:08;10;T1;;
681;Reparacion (compleja);ReparadorC1;16-01-2011 4:25;16-01-2011 4:44;;;;
681;Informar a cliente;Sistema;16-01-2011 4:49;16-01-2011 4:49;;;;
681;Probar reparacion;Tester4;16-01-2011 4:54;16-01-2011 4:54;;;0;TRUE
681;Archivar reparacion;Sistema;16-01-2011 5:02;16-01-2011 5:02;;;0;TRUE
682;Registrar;Sistema;14-01-2011 23:03;14-01-2011 23:03;;;;
682;Analizar defecto;Tester1;14-01-2011 23:03;14-01-2011 23:12;9;T3;;
682;Reparacion (compleja);ReparadorC2;14-01-2011 23:33;14-01-2011 23:44;;;;
682;Probar reparacion;Tester2;14-01-2011 23:44;14-01-2011 23:50;;;0;FALSE
682;Volver a reparar;Sistema;14-01-2011 23:56;14-01-2011 23:56;;;;
682;Informar a cliente;Sistema;15-01-2011 0:02;15-01-2011 0:02;;;;
682;Reparacion (compleja);ReparadorC2;15-01-2011 0:06;15-01-2011 0:06;;;;
682;Probar reparacion;Tester3;15-01-2011 0:06;15-01-2011 0:11;;;0;FALSE
682;Volver a reparar;Sistema;15-01-2011 0:21;15-01-2011 0:21;;;;
682;Reparacion (compleja);ReparadorC1;15-01-2011 0:21;15-01-2011 0:38;;;;
682;Probar reparacion;Tester6;15-01-2011 0:38;15-01-2011 0:48;;;0;TRUE
682;Archivar reparacion;Sistema;15-01-2011 0:56;15-01-2011 0:56;;;0;TRUE
683;Registrar;Sistema;15-01-2011 15:25;15-01-2011 15:25;;;;
683;Analizar defecto;Tester4;15-01-2011 15:25;15-01-2011 15:32;3;T1;;
683;Informar a cliente;Sistema;15-01-2011 15:47;15-01-2011 15:47;;;;
683;Reparacion (simple);ReparadorS2;15-01-2011 15:51;15-01-2011 15:58;;;;
683;Probar reparacion;Tester6;15-01-2011 15:58;15-01-2011 16:07;;;1;FALSE
683;Volver a reparar;Sistema;15-01-2011 16:16;15-01-2011 16:16;;;;
683;Reparacion (simple);ReparadorS1;15-01-2011 16:16;15-01-2011 16:21;;;;
683;Probar reparacion;Tester1;15-01-2011 16:21;15-01-2011 16:28;;;2;FALSE
683;Volver a reparar;Sistema;15-01-2011 16:37;15-01-2011 16:37;;;;
683;Reparacion (simple);ReparadorS2;15-01-2011 16:37;15-01-2011 16:47;;;;
683;Probar reparacion;Tester2;15-01-2011 16:47;15-01-2011 16:54;;;3;FALSE
683;Archivar reparacion;Sistema;15-01-2011 16:59;15-01-2011 16:59;;;3;FALSE
684;Registrar;Sistema;16-01-2011 11:01;16-01-2011 11:01;;;;
684;Analizar defecto;Tester4;16-01-2011 11:01;16-01-2011 11:07;6;T1;;
684;Reparacion (simple);ReparadorS2;16-01-2011 11:20;16-01-2011 11:29;;;;
684;Probar reparacion;Tester1;16-01-2011 11:29;16-01-2011 11:36;;;1;FALSE
684;Informar a cliente;Sistema;16-01-2011 11:40;16-01-2011 11:40;;;;
684;Volver a reparar;Sistema;16-01-2011 11:44;16-01-2011 11:44;;;;
684;Reparacion (simple);ReparadorS1;16-01-2011 11:44;16-01-2011 11:49;;;;
684;Probar reparacion;Tester4;16-01-2011 11:49;16-01-2011 11:58;;;2;FALSE
684;Volver a reparar;Sistema;16-01-2011 12:06;16-01-2011 12:06;;;;
684;Reparacion (compleja);ReparadorC2;16-01-2011 12:06;16-01-2011 12:24;;;;
684;Probar reparacion;Tester1;16-01-2011 12:24;16-01-2011 12:32;;;2;TRUE
684;Archivar reparacion;Sistema;16-01-2011 12:41;16-01-2011 12:41;;;2;TRUE
685;Registrar;Sistema;15-01-2011 17:10;15-01-2011 17:10;;;;
685;Analizar defecto;Tester2;15-01-2011 17:10;15-01-2011 17:19;9;T1;;
